============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 4730630.E-03 keV
0007407   1.7480E+06  2.7958E+04  1.4028E+03
0007408   1.7572E+06 -1.5137E+03  7.6372E+03
0007409   1.7235E+06  2.9166E+02  4.8009E+04
0007410   1.7483E+06  5.7134E+03 -5.1237E+04
0007411   1.7539E+06  5.0167E+04 -4.8328E+04
0007412   1.7203E+06 -9.7651E+04  1.4022E+05
0007413   1.7352E+06 -2.7667E+04 -2.1014E+04
0007414   1.6978E+06 -1.1680E+04 -3.0710E+04
0007415   1.7467E+06  3.1971E+04 -1.1395E+04
0007416   1.7139E+06  1.3311E+05 -4.6315E+04
0007417   1.7135E+06 -4.7541E+04 -1.1329E+03
0007418   1.7150E+06 -1.0845E+04  7.2462E+04
0007419   1.7155E+06 -8.9400E+04  7.3695E+04
0007420   1.7616E+06  2.1817E+04 -6.5304E+03
0007421   1.7130E+06 -5.1360E+04 -1.6679E+05
0007422   1.7276E+06 -4.6779E+03  8.5991E+03
0007423   1.7473E+06  4.9734E+04 -1.8013E+04
0007424   1.7697E+06 -3.6266E+04  8.3840E+03
0007425   1.7124E+06 -1.0005E+05  1.1388E+05
0007426   1.7667E+06 -1.3080E+04 -4.0491E+04
0007427   1.7871E+06 -4.8152E+04  1.1017E+02
0007428   1.7370E+06  4.4988E+03 -2.9539E+04
0007429   1.6975E+06 -9.4399E+03 -9.3934E+04
0007430   1.7307E+06  1.7001E+05  1.6078E+04
0007431   1.7526E+06  5.5160E+04  1.0656E+05
0007432   1.7008E+06 -3.4397E+04  2.7414E+05
0007433   1.7232E+06  1.2654E+04 -1.1446E+05
0007434   1.7376E+06 -3.2331E+04  4.3676E+04
0007435   1.7020E+06 -2.0813E+03  1.9113E+04
0007436   1.7689E+06  3.4818E+04 -2.2228E+04
0007437   1.7088E+06 -3.0213E+04  2.3441E+04
0007438   1.7995E+06 -6.1592E+04  1.8716E+04
0007439   1.7301E+06  7.5255E+04  5.8984E+04
0007440   1.7468E+06  1.4681E+03 -2.0648E+04
0007441   1.7695E+06  6.8493E+04  3.5407E+04
0007442   1.6342E+06 -5.1442E+05 -8.8284E+04
0007443   1.7169E+06  2.2957E+04  5.2574E+04
0007444   1.6185E+06 -1.5846E+05 -1.9561E+03
0007445   1.7033E+06 -4.1826E+04  6.2167E+04
0007446   1.7795E+06 -9.4012E+04 -2.1493E+04
0007447   1.7488E+06  3.2491E+04 -8.9947E+04
0007448   1.7513E+06  1.8699E+04 -5.4350E+04
0007449   1.7428E+06  7.1020E+04  1.1510E+04
0007450   1.7501E+06  1.0019E+05  3.4726E+03
0007451   1.7024E+06 -3.2285E+04  6.1733E+03
0007452   1.7085E+06  3.6256E+04 -1.4483E+04
0007453   1.7416E+06  4.2669E+04  1.0006E+05
0007454   1.7237E+06 -1.3434E+04  2.9011E+04
0007455   1.7175E+06  2.4422E+04  5.5323E+04
0007456   1.7243E+06 -1.8819E+04  4.7350E+04
0007457   1.7746E+06  6.7572E+04 -4.9509E+04
0007458   1.7420E+06 -1.2032E+05  3.8015E+03
0007459   1.7291E+06  3.2060E+04 -1.1319E+05
0007460   1.7208E+06 -3.7008E+04 -1.3468E+04
0007461   1.7476E+06 -5.5307E+04  7.3239E+04
0007462   1.7152E+06 -2.2845E+04 -4.3935E+04
0007463   1.7630E+06  3.4131E+04 -3.5173E+04
0007464   1.7642E+06  8.9240E+02 -1.2191E+04
0007465   1.7379E+06  1.7877E+05 -1.4667E+05
0007466   1.7514E+06  8.7684E+04  7.9375E+04
0007467   1.7415E+06 -1.9349E+03  2.7322E+04
0007468   1.7154E+06 -3.1469E+04  1.8514E+04
0007469   1.7082E+06 -1.4859E+04  7.2587E+02
0007470   1.7571E+06  6.3886E+03  1.3702E+05
0007471   1.7509E+06  7.4139E+04 -5.4900E+04
0007472   1.7703E+06  3.9927E+04  1.9514E+04
0007473   1.7043E+06  1.5945E+04 -9.3495E+04
0007474   1.7711E+06  9.4911E+03 -4.6508E+04
0007475   1.7584E+06  1.5352E+04 -2.6655E+04
0007476   1.6810E+06 -5.4663E+04 -1.1612E+05
0007477   1.7657E+06 -6.1108E+04 -6.6569E+04
0007478   1.7007E+06  2.1250E+04 -1.6850E+04
0007479   1.7709E+06  2.3576E+03 -6.0000E+04
0007480   1.7596E+06  2.9375E+04 -3.3838E+04
0007481   1.7456E+06 -6.8090E+04 -6.4829E+04
0007482   1.7425E+06 -1.8888E+04  8.2414E+04
0007483   1.7546E+06  1.7095E+04  4.2483E+04
0007484   1.6866E+06 -3.3804E+05 -7.7777E+04
0007485   1.7077E+06 -3.8825E+04 -2.3667E+04
0007486   1.7168E+06  2.7222E+04  5.4599E+04
0007487   1.6881E+06 -5.3813E+04  1.1828E+05
0007488   1.7300E+06 -9.1668E+04 -4.5397E+03
0007489   1.7116E+06  4.7818E+04 -5.1927E+04
0007490   1.7164E+06  1.9963E+04 -4.1454E+04
0007491   1.7327E+06  5.2524E+04  2.5712E+04
0007492   1.6848E+06 -3.4513E+04  1.9397E+04
0007493   1.7570E+06 -2.3594E+04  2.8275E+04
0007494   1.7339E+06  1.5164E+05  8.3943E+04
0007495   1.7273E+06  2.7515E+04  6.1295E+04
0007496   1.7961E+06 -1.9235E+05 -1.1254E+04
0007497   1.7648E+06  8.3706E+04 -2.4638E+03
0007498   1.6996E+06  1.3162E+04  1.0410E+05
0007499   1.7262E+06  3.5730E+04  4.3636E+04
0007500   1.7667E+06 -4.1707E+04 -2.5547E+04
0007501   1.7617E+06  7.7879E+04  3.8402E+04
0007502   1.7480E+06 -3.5468E+04 -7.3963E+04
0007503   1.7565E+06 -5.1945E+04  2.5244E+04
0007504   1.7444E+06 -4.8252E+04  1.1896E+04
0007505   1.7384E+06 -1.2102E+04  5.2666E+04
0007506   1.7443E+06  5.2879E+04  1.1203E+04
0007507   1.7487E+06 -4.9945E+04 -4.4221E+04
0007508   1.7163E+06 -4.5103E+04 -5.5282E+04
0007509   1.7015E+06 -1.2230E+05  4.2893E+04
0007510   1.7373E+06  1.4327E+04 -2.7122E+04
0007511   1.7667E+06  5.6107E+04  1.0642E+05
0007512   1.7716E+06  2.2931E+04 -5.4649E+04
0007513   1.7717E+06  7.1900E+04  9.2752E+04
0007514   1.7426E+06 -7.9528E+03  2.5455E+04
0007515   1.7757E+06  3.4666E+04  4.2657E+04
0007516   1.7136E+06  5.7139E+04 -7.8030E+04
0007517   1.7070E+06  1.5731E+05  1.6174E+05
0007518   1.7303E+06 -1.3479E+05  3.8768E+04
0007519   1.7480E+06 -1.0706E+05 -3.9941E+04
0007520   1.7384E+06 -5.5984E+02  1.7185E+04
0007521   1.7545E+06 -4.9864E+04 -7.4313E+04
0007522   1.7635E+06 -3.4722E+04  4.2945E+04
0007523   1.7219E+06  2.0489E+04 -1.1768E+05
0007524   1.7111E+06  1.7519E+03 -2.4121E+04
0007525   1.7515E+06 -1.3046E+05 -1.0372E+05
0007526   1.7147E+06 -7.1612E+03  1.6228E+04
0007527   1.7513E+06 -6.6434E+03  4.6722E+04
0007528   1.7308E+06  8.3296E+04  5.4295E+04
0007529   1.7757E+06  9.0673E+03  8.8156E+04
0007530   1.7546E+06 -5.6141E+03 -8.3517E+04
0007531   1.7506E+06  5.4359E+04 -1.0301E+05
0007532   1.7397E+06  2.0573E+04  5.5585E+04
0007533   1.7427E+06 -2.4053E+04 -2.5628E+04
0007534   1.6921E+06 -5.3851E+04 -1.8448E+05
0007535   1.7798E+06 -4.1177E+04  2.7121E+04
0007536   1.7435E+06  1.8144E+04  4.6364E+04
0007537   1.7139E+06 -6.8777E+04 -2.7457E+01
0007538   1.6920E+06  1.0046E+05  1.6807E+04
0007539   1.7458E+06  1.7926E+04 -2.5385E+04
0007540   1.7040E+06  6.2489E+04  1.1102E+04
0007541   1.7516E+06 -1.4351E+04  7.7525E+03
0007542   1.7450E+06 -2.2923E+04 -2.7034E+04
0007543   1.7328E+06 -8.8962E+02  2.0103E+04
0007544   1.7693E+06 -2.0063E+04  2.0414E+04
0007545   1.7619E+06  4.4330E+04 -1.4795E+04
0007546   1.7004E+06  2.3007E+04  2.6220E+04
0007547   1.7371E+06  1.1484E+05  8.1160E+04
0007548   1.8031E+06  1.7447E+04 -9.0057E+03
0007549   1.7433E+06 -5.4922E+04 -1.3188E+05
0007550   1.6879E+06  1.5942E+05 -9.2314E+04
0007551   1.6896E+06  4.7397E+04  4.7680E+04
0007552   1.7195E+06 -1.1046E+04  4.6106E+04
0007553   1.8007E+06  3.8893E+04 -7.9139E+03
0007554   1.7652E+06 -1.1424E+05 -7.6255E+04
0007555   1.7829E+06  8.1104E+03 -6.1434E+03
0007556   1.7545E+06  1.1195E+05 -3.3016E+04
0007557   1.6872E+06  8.2670E+04  9.7720E+04
0007558   1.7354E+06 -4.3379E+04  4.2780E+04
0007559   1.7404E+06  4.7308E+04 -1.0483E+04
0007560   1.7126E+06 -3.1494E+04  3.3531E+04
0007561   1.7150E+06  4.2141E+04  4.6903E+04
0007562   1.7334E+06 -6.3709E+04  2.1108E+04
0007563   1.7537E+06  1.6536E+03  1.4347E+05
0007564   1.7364E+06  4.8029E+04 -2.0490E+04
0007565   1.7401E+06  3.1796E+04 -3.8539E+04
0007566   1.7438E+06  8.4169E+04 -7.0434E+03
0007567   1.7041E+06 -8.9568E+04 -1.0593E+05
0007568   1.7537E+06 -4.1045E+03  2.5786E+04
0007569   1.6505E+06  8.1419E+04 -2.9994E+03
0007570   1.7409E+06  2.7147E+02 -6.9349E+03
0007571   1.7046E+06  2.7259E+04  6.3884E+04
0007572   1.7058E+06 -3.7979E+04  3.4042E+04
0007573   1.7623E+06  1.7322E+04  7.0397E+04
0007574   1.7595E+06 -1.2062E+05  2.6755E+04
0007575   1.7185E+06 -1.0908E+04  7.1508E+04
0007576   1.7135E+06  1.0982E+04  1.3932E+04
0007577   1.7247E+06  9.5227E+04  7.3442E+04
0007578   1.7709E+06 -1.6967E+04  5.9008E+04
0007579   1.7715E+06  3.3620E+04  4.4166E+03
0007580   1.7869E+06  6.4435E+03 -4.4517E+03
0007581   1.7346E+06  7.6547E+03 -5.6362E+04
0007582   1.7623E+06  3.3106E+04 -7.3840E+04
0007583   1.7500E+06 -1.1339E+04  8.3540E+03
0007584   1.7024E+06 -6.9056E+04 -1.8047E+05
0007585   1.7529E+06  2.4819E+04 -3.6995E+04
0007586   1.7150E+06 -1.0991E+04 -1.7351E+05
0007587   1.7251E+06  1.1023E+04 -5.8617E+03
0007588   1.7173E+06 -3.0513E+04 -3.1013E+04
0007589   1.7391E+06  1.9744E+04 -9.0462E+04
0007590   1.7790E+06  8.4991E+04  7.2691E+04
0007591   1.7873E+06  5.0785E+04  3.0373E+04
0007592   1.7116E+06  2.9652E+04 -5.5143E+04
0007593   1.7657E+06  2.1841E+04  9.6829E+04
0007594   1.7577E+06  3.3350E+04  2.3251E+04
0007595   1.7475E+06  3.4213E+04  1.0190E+05
0007596   1.7848E+06 -5.6417E+04 -3.0095E+04
0007597   1.7149E+06  3.7878E+04  4.2739E+04
0007598   1.7387E+06  6.9696E+04 -2.2797E+03
0007599   1.7841E+06 -3.4045E+04  2.9365E+04
0007600   1.7857E+06 -3.9063E+04  2.7951E+04
0007601   1.7136E+06  3.1714E+04 -7.7186E+03
0007602   1.7900E+06  2.5950E+04  2.2970E+04
0007603   1.7132E+06  1.5988E+05 -8.2361E+04
0007604   1.7323E+06 -1.8892E+04  9.0275E+04
0007605   1.7486E+06  6.1824E+04  1.8881E+04
0007606   1.7308E+06 -5.5214E+04 -1.1751E+05
0007607   1.7302E+06 -6.7502E+04 -4.0788E+04
0007608   1.7568E+06  3.4094E+03 -1.1369E+04
0007609   1.7618E+06 -1.9261E+04  5.0564E+04
0007610   1.7371E+06  4.2303E+04 -1.2997E+04
0007611   1.7382E+06 -1.2324E+04 -4.8770E+04
0007612   1.7300E+06 -3.3576E+04 -3.7214E+04
0007613   1.6994E+06  6.3914E+04 -5.0362E+04
0007614   1.7770E+06  5.2835E+04 -7.4656E+04
0007615   1.7709E+06  3.3189E+04  6.5449E+03
0007616   1.7335E+06  1.4380E+04  6.1255E+04
0007617   1.7465E+06  6.9574E+04 -3.7153E+04
0007618   1.7327E+06 -2.4949E+04  1.6908E+04
0007619   1.6887E+06 -1.1865E+04 -7.6790E+04
0007620   1.7023E+06  5.9187E+04  4.8208E+04
0007621   1.7081E+06  5.6365E+04 -2.1414E+04
0007622   1.7536E+06  2.5351E+04 -6.3669E+04
0007623   1.7936E+06 -8.7071E+03 -8.0352E+03
0007624   1.7482E+06  2.2465E+04 -2.0621E+04
0007625   1.7584E+06  1.8922E+04 -2.1667E+04
0007626   1.7268E+06 -1.5959E+03  4.2522E+03
0007627   1.6672E+06  7.2208E+04 -3.5440E+04
0007628   1.7312E+06  2.7449E+03 -4.0829E+04
0007629   1.7885E+06 -2.7250E+04 -4.7964E+04
0007630   1.7379E+06 -5.2032E+04 -1.8993E+04
0007631   1.7399E+06  8.5891E+04  2.8253E+04
0007632   1.7362E+06 -1.5951E+05  1.1811E+04
0007633   1.7497E+06 -3.7516E+04 -5.8952E+04
0007634   1.7287E+06  1.4199E+04  7.6695E+02
0007635   1.7255E+06  4.1494E+04  1.1414E+05
0007636   1.7206E+06  1.6782E+04  6.7517E+04
0007637   1.7405E+06 -7.3085E+04 -2.6327E+04
0007638   1.7534E+06 -1.8950E+04  4.7821E+04
0007639   1.7570E+06 -2.8650E+03  9.4970E+03
0007640   1.7168E+06 -4.7266E+04  1.2657E+04
0007641   1.7597E+06 -2.5216E+04  1.9731E+04
0007642   1.7535E+06  5.9247E+04 -1.4863E+04
0007643   1.7608E+06  2.8748E+04  2.5118E+03
0007644   1.7592E+06  4.1697E+04 -1.9359E+03
0007645   1.7711E+06 -9.3218E+04  6.4461E+04
0007646   1.7300E+06  1.8453E+04  1.0485E+04
0007647   1.7017E+06 -4.9158E+04  1.6427E+05
0007648   1.7807E+06 -3.5401E+04  2.4353E+04
0007649   1.7132E+06 -9.3203E+03 -4.8998E+03
0007650   1.5240E+06 -2.3539E+05  6.7301E+05
0007651   1.6834E+06  8.0601E+04 -4.7685E+04
0007652   1.6899E+06  1.3350E+05  1.1658E+05
0007653   1.7126E+06 -1.5273E+04 -4.0343E+04
0007654   1.7084E+06 -2.1964E+04 -7.2029E+04
0007655   1.7833E+06  3.3466E+04  1.1959E+04
0007656   1.7519E+06 -1.5738E+04 -7.1728E+04
0007657   1.7891E+06  7.7370E+03  1.7005E+04
0007658   1.6839E+06  7.0385E+04  1.3268E+04
0007659   1.7294E+06  5.8422E+04  2.4054E+04
0007660   1.7321E+06  1.7589E+03 -4.0438E+04
0007661   1.7343E+06  9.4291E+04  6.5145E+03
0007662   1.7036E+06 -7.4223E+04 -8.1056E+04
0007663   1.6952E+06  2.9766E+04  8.4917E+04
0007664   1.7264E+06  4.5940E+04 -4.6797E+03
0007665   1.7598E+06  2.3524E+04 -8.4476E+04
0007666   1.7823E+06  4.2037E+04 -2.4298E+04
0007667   1.7829E+06  3.0663E+04 -3.6995E+04
0007668   1.7035E+06 -3.9701E+04  1.7179E+04
0007669   1.7223E+06 -2.0585E+04 -3.7467E+03
0007670   1.7420E+06  6.1898E+04  4.6708E+04
0007671   1.7607E+06 -1.0793E+05  3.6845E+04
0007672   1.7589E+06  4.9412E+04 -3.5355E+04
0007673   1.7551E+06  3.0834E+04 -1.1074E+05
0007674   1.7420E+06 -4.2342E+04  6.5009E+04
0007675   1.6836E+06 -2.8203E+04  2.2905E+03
0007676   1.7417E+06 -8.1267E+04  3.9332E+04
0007677   1.7407E+06 -9.2586E+03 -6.6605E+04
0007678   1.7561E+06  6.6897E+04  2.9721E+04
0007679   1.7401E+06 -5.3724E+04 -4.3080E+04
0007680   1.7742E+06  3.4338E+04  6.3562E+04
0007681   1.7351E+06 -4.3379E+04  1.5480E+04
0007682   1.7266E+06  7.6169E+04 -8.5078E+03
0007683   1.7257E+06  1.3007E+04  1.0388E+05
0007684   1.7503E+06 -1.1112E+04  7.8344E+04
0007685   1.7351E+06 -2.1100E+04 -8.7367E+04
0007686   1.7359E+06  7.0690E+04  1.1704E+05
0007687   1.7841E+06 -1.1253E+04 -2.4454E+04
0007688   1.7115E+06 -4.5072E+03  5.8209E+04
0007689   1.7149E+06  1.3270E+04  4.3765E+04
0007690   1.7421E+06  6.4110E+04  7.2878E+04
0007691   1.7671E+06 -1.9226E+04 -7.9048E+03
0007692   1.7540E+06  1.9139E+03 -7.8537E+04
0007693   1.7411E+06  6.4841E+04 -1.5091E+04
0007694   1.7004E+06  1.9425E+05  5.2884E+04
0007695   1.7724E+06 -1.0583E+04  6.0709E+04
0007696   1.7438E+06  2.1832E+03 -6.1033E+04
0007697   1.7311E+06  1.6140E+04  1.4711E+04
0007698   1.6762E+06  1.6459E+05  4.6309E+04
0007699   1.7805E+06  7.5359E+03  3.2682E+04
0007700   1.8098E+06 -2.6416E+04  3.4325E+03
0007701   1.7596E+06 -2.8854E+04 -3.9672E+04
0007702   1.7755E+06  3.2615E+04 -5.0963E+03
0007703   1.7441E+06 -4.0112E+04 -1.2299E+04
0007704   1.7276E+06  2.6398E+02  2.4005E+04
0007705   1.7272E+06 -3.7091E+04  3.9388E+04
0007706   1.7389E+06 -2.5647E+04  1.9127E+04
0007707   1.7266E+06  3.0951E+04 -3.3902E+04
0007708   1.7439E+06 -2.6439E+04  6.7156E+04
0007709   1.7503E+06 -1.3728E+04  1.3587E+03
0007710   1.7367E+06  1.4664E+05 -1.3374E+05
0007711   1.7584E+06  1.0913E+05  1.3049E+04
0007712   1.7498E+06  8.1727E+04  1.5442E+04
0007713   1.7644E+06 -4.2686E+02  5.5602E+03
0007714   1.7366E+06 -2.1990E+04 -2.9390E+04
0007715   1.7207E+06  4.4597E+04  3.6682E+04
0007716   1.7470E+06 -3.7287E+04  9.3089E+04
0007717   1.7624E+06 -3.0904E+04  4.8774E+04
0007718   1.7305E+06  5.3256E+04 -7.2879E+04
0007719   1.7510E+06  2.1465E+04 -6.7407E+04
0007720   1.6986E+06  4.6236E+04 -2.5185E+04
0007721   1.7169E+06 -1.0333E+05  7.9839E+02
0007722   1.7304E+06  5.9202E+04 -3.0155E+05
0007723   1.7547E+06  4.4518E+04 -1.4706E+04
0007724   1.7295E+06  4.6985E+04  3.7361E+04
0007725   1.7542E+06  6.1748E+04 -5.8200E+04
0007726   1.7050E+06 -3.1948E+04 -3.8969E+04
0007727   1.7662E+06  6.2222E+04  1.0180E+05
0007728   1.6767E+06 -8.7059E+04  8.7046E+04
0007729   1.7339E+06 -2.6026E+04 -6.9559E+04
0007730   1.7365E+06  1.4551E+05 -8.9119E+04
0007731   1.7485E+06  1.1734E+04  8.4326E+04
0007732   1.6648E+06 -3.2260E+05 -1.1602E+05
0007733   1.7761E+06  2.2881E+04 -4.2629E+04
0007734   1.7267E+06  9.7965E+04 -3.6277E+04
0007735   1.7394E+06  4.5166E+03  2.7293E+04
0007736   1.7456E+06  3.2175E+02  1.6669E+04
0007737   1.7102E+06  4.6660E+04  8.5880E+03
0007738   1.7235E+06  1.5086E+05  5.9161E+04
0007739   1.7113E+06  2.9400E+03  4.6947E+04
0007740   1.7259E+06  6.8241E+04  1.1563E+04
0007741   1.7598E+06 -3.8296E+04 -5.4003E+04
0007742   1.6983E+06 -5.4262E+04 -3.6918E+04
0007743   1.7016E+06 -2.5150E+04  7.6415E+03
0007744   1.7295E+06 -1.2559E+04  1.6322E+04
0007745   1.7400E+06  4.9747E+04 -4.7672E+04
0007746   1.7404E+06 -4.6936E+04 -1.0911E+05
0007747   1.7342E+06  8.2030E+04 -1.1274E+04
0007748   1.7485E+06  4.1413E+04 -4.8511E+04
0007749   1.7441E+06 -6.7151E+03  8.9769E+04
0007750   1.7231E+06  1.4058E+04  2.3348E+03
0007751   1.7352E+06 -4.1667E+04 -5.5131E+04
0007752   1.7704E+06 -4.9936E+04  2.9331E+04
0007753   1.7559E+06  3.8135E+04  8.5504E+04
0007754   1.7391E+06  2.0774E+05  4.1406E+04
0007755   1.7397E+06  1.1400E+05  9.7942E+04
0007756   1.7632E+06 -6.1338E+03  1.7421E+04
0007757   1.7251E+06  9.6531E+04  4.6034E+04
0007758   1.7454E+06  1.7428E+04  5.9845E+04
0007759   1.7422E+06  2.0260E+05 -1.1213E+05
0007760   1.7396E+06 -4.9376E+04  6.3153E+04
0007761   1.7581E+06 -5.6978E+04 -1.9861E+04
0007762   1.7372E+06  7.9130E+03 -1.7449E+04
0007763   1.7241E+06  2.1910E+04  8.0231E+03
0007764   1.7337E+06  2.4914E+04  5.0777E+04
0007765   1.7302E+06  9.4728E+04  1.1742E+05
0007766   1.7311E+06 -4.0827E+04 -2.9353E+01
0007767   1.7106E+06  6.8582E+04  2.5241E+04
0007768   1.7140E+06  8.2728E+04  4.0186E+04
0007769   1.7691E+06  8.9272E+04  5.5856E+03
0007770   1.7682E+06 -2.0129E+04 -4.2166E+04
0007771   1.7733E+06 -8.5229E+04 -2.3896E+04
0007772   1.7341E+06 -5.0814E+04 -5.5381E+04
0007773   1.7059E+06 -1.4443E+05 -2.1183E+04
0007774   1.7594E+06 -3.9432E+04  4.8438E+04
0007775   1.7401E+06  4.4452E+04 -3.7809E+04
0007776   1.7331E+06 -6.2844E+04 -1.5499E+04
0007777   1.7337E+06 -5.3385E+04 -4.5060E+04
0007778   1.7676E+06  8.1409E+03 -8.5442E+04
0007779   1.7411E+06  2.7143E+04 -2.1055E+05
0007780   1.7340E+06  1.8396E+04  1.2515E+05
0007781   1.7378E+06 -3.6105E+04 -1.9336E+04
0007782   1.7204E+06 -3.3494E+04  2.2222E+04
0007783   1.7215E+06 -5.6492E+04 -1.0923E+05
0007784   1.7074E+06  4.4173E+04 -3.0965E+04
0007785   1.7285E+06 -1.1885E+05 -9.9466E+04
0007786   1.7374E+06  2.3711E+03  2.2589E+04
0007787   1.7587E+06 -2.2787E+04 -6.3654E+04
0007788   1.7250E+06  6.3049E+04  6.4867E+04
0007789   1.7262E+06  8.9818E+04  4.4539E+04
0007790   1.7121E+06 -1.7419E+04 -7.3057E+04
0007791   1.7233E+06 -3.2747E+04 -5.8708E+02
0007792   1.7005E+06 -4.2065E+04  2.8254E+04
0007793   1.7134E+06 -1.1871E+05 -5.6877E+04
0007794   1.7456E+06  3.0220E+04 -1.9692E+04
0007795   1.7358E+06  6.1560E+03  1.3576E+04
0007796   1.7799E+06 -7.9939E+03  3.2485E+04
0007797   1.7259E+06  2.8701E+04 -1.4978E+04
0007798   1.7213E+06  2.4013E+04 -1.1128E+04
0007799   1.7115E+06 -1.1018E+04 -3.2468E+04
0007800   1.7021E+06 -5.2979E+03 -2.8010E+04
0007801   1.7432E+06  7.8495E+04  1.9637E+05
0007802   1.7553E+06  2.4917E+04 -4.9018E+04
0007803   1.7346E+06 -1.8572E+04 -1.3507E+03
0007804   1.7215E+06  4.6864E+04  4.7861E+04
0007805   1.7285E+06  7.9164E+04 -2.5914E+04
0007806   1.6904E+06  4.6366E+04  1.0569E+05
0007807   1.7178E+06 -6.4068E+04  3.1541E+04
0007808   1.7464E+06 -1.2500E+04  8.4787E+04
0007809   1.7384E+06  4.7144E+03 -2.7276E+04
0007810   1.7411E+06 -2.9006E+04  1.4831E+05
0007811   1.7688E+06 -5.2232E+04 -9.7203E+04
0007812   1.7276E+06  1.2060E+04 -6.1308E+04
0007813   1.7713E+06  7.9757E+04 -8.8926E+04
0007814   1.6999E+06 -2.8525E+04 -1.6328E+03
0007815   1.7769E+06 -6.8824E+04 -2.3385E+04
0007816   1.5929E+06  9.6819E+04  7.1592E+04
0007817   1.7379E+06 -4.9826E+04  5.0671E+04
0007818   1.7676E+06  6.3000E+04 -2.5845E+03
0007819   1.7198E+06  5.5170E+04  9.5912E+04
0007820   1.7155E+06  7.5324E+03 -1.6094E+05
0007821   1.7127E+06 -2.6819E+04  1.5183E+04
0007822   1.7297E+06 -3.1937E+04  1.3874E+04
0007823   1.7828E+06  5.2366E+04 -2.2270E+04
0007824   1.7621E+06  1.7427E+04  2.7885E+04
0007825   1.7203E+06  1.7122E+04 -2.9135E+04
0007826   1.7558E+06  5.8502E+04 -3.1942E+04
0007827   1.7587E+06  1.0158E+04  7.2448E+03
0007828   1.7458E+06 -4.0043E+04 -6.2029E+04
0007829   1.7387E+06 -4.5201E+04 -1.7796E+04
0007830   1.7052E+06  2.8071E+04  6.1507E+04
0007831   1.7051E+06 -4.5338E+04  2.4555E+04
0007832   1.7159E+06  5.2529E+04  6.8307E+04
0007833   1.7472E+06  2.3786E+04  1.2828E+05
0007834   1.7587E+06  1.7659E+04  2.3200E+04
0007835   1.7430E+06  2.7034E+04 -4.2411E+04
0007836   1.7472E+06  3.4854E+04 -4.1390E+04
0007837   1.7096E+06  1.7095E+04  6.6311E+04
0007838   1.7227E+06  2.2687E+04  2.3502E+04
0007839   1.7536E+06 -5.1752E+04  1.5742E+04
0007840   1.7637E+06  3.5329E+04  4.4818E+04
0007841   1.7318E+06 -1.0682E+05  3.5647E+04
0007842   1.7852E+06 -2.1682E+04 -7.2242E+04
0007843   1.7519E+06 -4.3606E+04 -4.3005E+04
0007844   1.8154E+06  8.2900E+04 -4.3247E+04
0007845   1.7346E+06 -2.2386E+04 -1.0534E+05
0007846   1.7149E+06  5.8014E+04 -3.8870E+04
0007847   1.7655E+06  4.3169E+04 -1.5535E+04
0007848   1.7272E+06  2.5337E+04 -2.0065E+04
0007849   1.6948E+06 -8.1435E+03 -5.7645E+04
0007850   1.7208E+06 -2.8275E+04 -7.7796E+04
0007851   1.7391E+06  2.0257E+04  1.9469E+03
0007852   1.7578E+06 -8.1838E+03  1.2813E+04
0007853   1.7400E+06 -2.8247E+04 -8.6918E+04
0007854   1.6958E+06 -1.1251E+05 -8.7791E+04
0007855   1.7491E+06 -1.7036E+03 -6.1004E+03
0007856   1.6908E+06  2.3467E+04 -3.8666E+04
0007857   1.7680E+06 -1.2856E+04  6.5624E+02
0007858   1.7216E+06 -3.3022E+04  5.2434E+04
0007859   1.6924E+06 -1.4328E+05  5.7686E+04
0007860   1.7333E+06  1.8490E+04 -2.6364E+04
0007861   1.6894E+06 -8.2676E+04 -3.2340E+04
0007862   1.7768E+06  7.9847E+04 -6.9749E+04
0007863   1.7007E+06  1.1757E+05 -3.7748E+04
0007864   1.7489E+06  1.4366E+01 -8.6902E+04
0007865   1.7442E+06 -3.1887E+04 -2.2986E+03
0007866   1.7121E+06 -1.0984E+05  2.7993E+04
0007867   1.7430E+06  8.7724E+04  5.9352E+04
0007868   1.7856E+06 -2.8813E+04 -7.2106E+04
0007869   1.6933E+06 -2.1864E+04  1.8239E+05
0007870   1.7085E+06 -3.3679E+03 -1.3542E+04
0007871   1.7784E+06 -1.0231E+04 -5.7748E+04
0007872   1.7294E+06 -4.7585E+03 -4.4256E+03
0007873   1.7091E+06 -1.0030E+04 -1.0084E+05
0007874   1.7305E+06 -5.6836E+04 -4.9213E+04
0007875   1.6862E+06  3.4373E+02 -1.1199E+05
0007876   1.7077E+06  9.8149E+04 -2.4482E+04
0007877   1.7367E+06 -7.6133E+03  9.2372E+04
0007878   1.7661E+06  6.3618E+04 -6.5655E+04
0007879   1.7622E+06  1.1257E+05  2.6413E+04
0007880   1.7616E+06  7.9373E+04 -6.4075E+04
0007881   1.7499E+06  4.5807E+04 -4.9931E+04
0007882   1.7888E+06  5.6615E+04 -1.7071E+03
0007883   1.7502E+06 -6.7938E+04 -2.5187E+04
0007884   1.7173E+06  4.2331E+04 -2.0130E+04
0007885   1.7236E+06  5.6935E+04 -4.4448E+04
