============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 4267367.E-02 keV
0004446   6.9810E+06 -1.1921E+05 -5.0471E+04
0004447   6.9809E+06  7.2946E+04  1.4571E+05
0004448   7.0380E+06  6.3311E+04  1.8473E+05
0004449   6.9862E+06 -1.3204E+05 -1.1805E+05
0004450   6.9679E+06 -2.9827E+05  1.7690E+05
0004451   7.1257E+06  1.1686E+05  4.9888E+02
0004452   6.9723E+06  3.0372E+04  2.4979E+05
0004453   7.1091E+06 -3.0712E+04  9.7981E+04
0004454   7.0032E+06  6.6350E+04 -1.4904E+05
0004455   7.0009E+06 -2.4350E+05 -7.0831E+03
0004456   6.9657E+06  6.8899E+04 -1.6379E+04
0004457   7.0398E+06 -1.3205E+04 -6.9837E+04
0004458   7.0276E+06  4.0458E+04  2.2205E+05
0004459   6.9800E+06 -1.0317E+05  2.2301E+05
0004460   6.9533E+06  4.1402E+04  1.1761E+05
0004461   7.0380E+06 -1.5495E+05 -2.4717E+05
0004462   6.9993E+06 -3.8942E+04 -2.0274E+05
0004463   7.0062E+06  2.8017E+03  4.3418E+04
0004464   7.0655E+06  4.0945E+04 -2.5992E+04
0004465   7.0247E+06 -1.4841E+05 -4.4155E+04
0004466   7.0800E+06 -3.6609E+04  1.5904E+05
0004467   7.0091E+06  8.1590E+04  1.0339E+05
0004468   7.0191E+06  8.5067E+04 -1.5644E+05
0004469   7.0271E+06  1.3334E+05  2.8574E+05
0004470   6.9971E+06  2.3627E+05  2.3910E+05
0004471   6.9735E+06  2.2223E+05  1.3725E+04
0004472   7.0528E+06  2.2391E+04 -2.2395E+05
0004473   7.0174E+06 -3.2587E+04 -5.8246E+04
0004474   6.9669E+06 -9.3485E+04 -7.3600E+04
0004475   6.9439E+06 -1.3495E+05  5.0208E+05
0004476   6.9627E+06  4.0489E+04  2.1724E+05
0004477   6.9722E+06  5.1250E+04 -6.1441E+04
0004478   6.9695E+06  1.0065E+05 -5.4243E+04
0004479   6.9273E+06  2.7213E+05 -7.6271E+04
0004480   6.9932E+06  1.4533E+05 -1.6552E+04
0004481   6.9920E+06 -5.6990E+04 -8.8188E+03
0004482   7.0309E+06  2.1967E+04  1.0753E+04
0004483   6.9714E+06 -1.7330E+05 -8.1601E+04
0004484   6.9772E+06 -7.6538E+04  5.4860E+04
0004485   6.9420E+06 -1.5240E+05 -9.5485E+04
0004486   7.0269E+06  2.9115E+04 -2.0999E+05
0004487   7.1036E+06  4.9266E+04 -4.9965E+03
0004488   6.9924E+06 -7.5709E+04  1.0124E+05
0004489   7.0579E+06 -5.8005E+03 -1.0486E+05
0004490   7.0285E+06 -1.2879E+04  6.2051E+04
0004491   7.0719E+06 -2.9581E+04 -1.3051E+05
0004492   7.0177E+06 -5.8509E+04  5.4086E+04
0004493   7.0808E+06  1.5230E+05  2.1560E+05
0004494   6.9601E+06  1.1912E+04 -7.2664E+04
0004495   6.9984E+06 -2.6721E+05 -2.0526E+04
0004496   7.0286E+06  8.8735E+03  1.2598E+05
0004497   6.9676E+06  6.3981E+04  5.6311E+04
0004498   6.9432E+06 -1.6037E+05  3.8514E+04
0004499   7.0715E+06 -2.7056E+04 -2.1231E+04
0004500   7.0861E+06  9.2498E+04  7.6942E+04
0004501   7.0912E+06 -2.2450E+04  1.1059E+05
0004502   6.9619E+06 -2.3690E+05  2.1076E+04
0004503   7.0940E+06 -2.0709E+04  1.6192E+05
0004504   6.9536E+06 -3.9418E+04 -1.7115E+05
0004505   7.0447E+06  1.7204E+04 -5.8628E+04
0004506   7.0578E+06  1.2881E+05  3.2924E+04
0004507   7.0252E+06  1.1245E+05 -2.9696E+05
0004508   7.0078E+06  5.1550E+03  6.4159E+04
0004509   7.0336E+06  5.5145E+04  6.4874E+04
0004510   7.0330E+06  2.4562E+03 -2.0845E+05
0004511   7.0305E+06 -2.7543E+04  8.9178E+04
0004512   6.9935E+06  1.0059E+04 -3.1327E+04
0004513   7.0002E+06  9.1980E+04  4.4776E+04
0004514   7.0266E+06  1.9002E+05 -7.9467E+04
0004515   6.9410E+06  5.2425E+04 -9.6977E+04
0004516   7.1190E+06 -1.9941E+05  1.6290E+05
0004517   7.0244E+06 -5.8229E+04  2.2803E+05
0004518   6.9384E+06  6.5722E+04  8.0045E+04
0004519   7.0556E+06 -4.6818E+04 -8.7186E+03
0004520   7.0948E+06 -1.3447E+05 -2.0736E+05
0004521   7.0298E+06  2.1619E+04 -3.1963E+04
0004522   7.0297E+06 -1.2864E+05 -3.7978E+04
0004523   6.9859E+06 -9.4014E+04 -2.4368E+05
0004524   7.0436E+06 -2.0646E+05 -1.5521E+05
0004525   6.5906E+06 -5.5093E+05  4.6056E+05
0004526   6.9074E+06 -1.4255E+05  3.5621E+04
0004527   7.0142E+06 -5.7744E+04  7.1226E+04
0004528   7.0633E+06  6.3473E+04  7.9761E+03
0004529   7.0502E+06 -8.1518E+04 -2.1464E+05
0004530   6.9867E+06  1.8699E+05 -1.6190E+05
0004531   7.0709E+06 -4.4036E+04 -1.9012E+05
0004532   6.9827E+06  3.1690E+05 -1.5851E+05
0004533   6.9777E+06  1.4070E+05  1.6399E+05
0004534   7.0080E+06  3.1167E+05  4.9413E+04
0004535   7.0603E+06 -1.0020E+05 -3.2522E+04
0004536   7.0334E+06  9.1967E+04 -7.6888E+04
0004537   7.0312E+06 -9.0565E+04  9.3656E+02
0004538   6.9945E+06 -4.4055E+04  7.9936E+03
0004539   6.9821E+06  2.2655E+05 -2.6702E+05
0004540   6.9840E+06 -3.4074E+05  2.3349E+05
0004541   7.0729E+06 -1.0017E+05 -1.3098E+05
0004542   6.8429E+06  5.1829E+05  2.5919E+05
0004543   6.9742E+06  4.8401E+04  4.8460E+04
0004544   7.1083E+06 -3.6641E+04  1.4427E+05
0004545   7.0289E+06  2.8702E+04 -2.7108E+04
0004546   6.9996E+06 -2.4978E+05  1.8880E+04
0004547   7.0801E+06 -9.8852E+04  2.4005E+03
0004548   6.9325E+06 -5.3708E+04 -1.3984E+04
0004549   7.0278E+06  6.2279E+04 -8.9844E+04
0004550   7.0052E+06  7.3694E+04 -3.0682E+04
0004551   6.9743E+06 -1.2548E+05 -1.2526E+05
0004552   6.9737E+06  8.0257E+04  1.2431E+05
0004553   7.0329E+06  4.8730E+05  1.7227E+04
0004554   6.9948E+06  7.9836E+04  1.3814E+05
0004555   7.1165E+06 -5.1676E+03 -5.8337E+04
0004556   7.0611E+06 -7.2365E+04  1.3180E+04
0004557   7.1031E+06  3.8786E+04 -5.0514E+04
0004558   6.9863E+06 -1.1585E+05 -1.3179E+05
0004559   6.9504E+06 -5.6386E+03  4.4202E+04
0004560   7.0639E+06 -9.1451E+04  1.6097E+05
0004561   7.0489E+06 -8.0579E+04 -9.8809E+02
0004562   7.0924E+06  9.7732E+04  4.7713E+05
0004563   7.0123E+06  1.4916E+05  1.7154E+05
0004564   6.9194E+06 -8.7636E+03  4.7093E+04
0004565   6.9698E+06  1.0752E+04  7.8671E+04
0004566   7.0461E+06 -3.8638E+05  1.3288E+05
0004567   7.0399E+06 -7.2463E+03  1.6693E+03
0004568   7.0712E+06  6.3368E+04  1.6676E+04
0004569   6.8701E+06 -2.5806E+05  1.4049E+05
0004570   7.1108E+06  4.0505E+04  8.5758E+03
0004571   6.9784E+06 -1.4051E+05 -3.5391E+04
0004572   7.0016E+06 -9.0869E+04  2.1725E+05
0004573   6.9597E+06  7.1205E+04  8.8184E+04
0004574   6.9935E+06  1.3486E+05 -1.8049E+04
0004575   6.9798E+06 -9.5603E+04  9.2791E+04
0004576   7.0607E+06 -3.7420E+03 -1.2065E+05
0004577   7.0509E+06  1.6159E+05 -2.7598E+05
0004578   6.9595E+06  1.3976E+05  2.0706E+05
0004579   6.9427E+06 -1.2380E+05  1.7885E+05
0004580   7.0689E+06 -1.2258E+04 -3.8090E+04
0004581   6.9655E+06  9.2795E+04 -1.2514E+05
0004582   7.0201E+06  3.9418E+04  9.9907E+03
0004583   6.9997E+06 -3.7315E+03  1.4280E+04
0004584   7.0023E+06  5.4556E+03 -5.1103E+04
0004585   6.9706E+06  2.3199E+04  5.5456E+03
0004586   7.0681E+06 -5.2914E+03  9.5831E+04
0004587   7.0891E+06 -2.3194E+05 -8.1533E+04
0004588   7.0790E+06 -7.8153E+04  8.4004E+04
0004589   7.0231E+06  2.9407E+03  9.0600E+04
0004590   7.0592E+06  4.0158E+04 -1.5279E+05
0004591   6.9699E+06 -5.9826E+04 -3.6773E+03
0004592   7.1159E+06  1.1219E+05 -1.0306E+04
0004593   6.9747E+06  1.6130E+04 -4.0658E+04
0004594   7.0122E+06 -9.3133E+04  3.1647E+04
0004595   7.0127E+06  1.2565E+05  9.1088E+04
0004596   7.0028E+06 -2.8058E+04  1.8041E+05
0004597   6.9945E+06 -1.2609E+05  7.5625E+04
0004598   7.0360E+06 -7.2956E+04  7.0522E+03
0004599   6.9937E+06  1.4385E+05 -7.9893E+04
0004600   6.9865E+06 -1.0515E+05 -1.3251E+05
0004601   7.0506E+06  1.2656E+05  1.0842E+05
0004602   7.0936E+06  5.9026E+04  6.6015E+03
0004603   6.9950E+06  4.6473E+04 -1.7781E+04
0004604   6.9726E+06 -2.1794E+05  1.3442E+05
0004605   6.9561E+06 -8.9670E+04  3.6199E+05
0004606   6.9484E+06 -1.9861E+05  1.8688E+05
0004607   7.0305E+06  2.2037E+04  6.8946E+04
0004608   7.0058E+06 -3.7991E+04  1.1693E+05
0004609   7.0114E+06  6.1638E+04  3.1179E+04
0004610   6.9685E+06 -3.9434E+03  6.4484E+04
0004611   6.9994E+06 -3.1607E+04  7.6790E+04
0004612   6.9914E+06 -1.4757E+04 -9.8477E+04
0004613   6.9561E+06  6.7686E+04 -1.3395E+05
0004614   6.9442E+06  6.1566E+04 -1.1224E+05
0004615   7.0009E+06  1.1655E+05 -1.3628E+05
0004616   7.0214E+06 -2.3688E+05 -1.2063E+05
0004617   7.0525E+06 -2.7443E+04  9.1926E+04
0004618   7.0659E+06  1.0234E+05 -3.5874E+04
0004619   7.0929E+06  3.4769E+04 -2.8864E+04
0004620   6.9749E+06 -2.8171E+04 -7.9888E+04
0004621   7.0520E+06  3.4267E+04  3.5423E+04
0004622   7.0613E+06  1.6072E+05  9.6990E+04
0004623   6.9043E+06  7.9137E+04  1.0209E+05
0004624   6.9488E+06  1.4542E+05  3.2144E+05
0004625   6.9775E+06 -4.4981E+04  7.6340E+04
0004626   7.1017E+06 -1.6982E+05 -2.5677E+05
0004627   6.9945E+06  7.7220E+04  3.3966E+04
0004628   7.0043E+06 -1.4742E+05 -2.2382E+04
0004629   7.0584E+06 -1.9823E+04 -9.9395E+04
0004630   7.0196E+06  5.1351E+04  1.6774E+04
0004631   7.0472E+06  7.7068E+04  3.1745E+04
0004632   6.9958E+06 -4.5363E+03 -7.1329E+04
0004633   6.9991E+06  1.0822E+05 -6.9306E+04
0004634   6.9779E+06  1.0041E+04  4.9727E+04
0004635   7.0030E+06  7.2188E+04  3.2045E+04
0004636   7.0878E+06  1.9605E+05 -4.4032E+04
0004637   6.9916E+06  1.0767E+05  1.5921E+04
0004638   7.0102E+06 -1.2638E+05 -7.7323E+04
0004639   6.9979E+06 -1.3737E+05 -1.3057E+05
0004640   6.9445E+06  2.4322E+05  1.8283E+04
0004641   7.0545E+06 -2.2290E+05  4.6647E+05
0004642   7.0022E+06 -5.8563E+04 -1.5736E+05
0004643   7.0129E+06 -1.2477E+05 -6.9100E+04
0004644   7.0207E+06  1.4458E+05 -1.0665E+04
0004645   7.0182E+06 -2.6757E+05  5.0918E+03
0004646   6.9511E+06  2.7727E+04  3.9775E+04
0004647   7.1032E+06  9.4539E+03  1.1403E+05
0004648   6.9977E+06  8.7431E+04  2.5085E+05
0004649   6.9627E+06 -1.7986E+05 -6.8595E+04
0004650   7.0577E+06  3.0576E+04 -8.5725E+04
0004651   6.9508E+06  1.7550E+05 -7.5726E+04
0004652   7.0306E+06 -4.7630E+04 -1.2350E+05
0004653   7.0701E+06  1.3659E+05 -1.3847E+05
0004654   7.0467E+06 -9.6527E+04 -9.0720E+04
0004655   7.0121E+06 -1.9817E+05  8.3613E+04
0004656   7.0447E+06 -3.8974E+04  2.0992E+05
0004657   7.0387E+06  1.5572E+05 -6.6786E+03
0004658   6.9809E+06 -1.1441E+05  1.3394E+04
0004659   7.0713E+06  1.9472E+04 -7.7092E+04
0004660   7.0145E+06 -1.5590E+05 -3.0419E+05
0004661   6.9396E+06  1.1788E+05 -4.4893E+03
0004662   7.0176E+06  9.6106E+04  2.1634E+05
0004663   6.9848E+06 -9.5905E+04 -7.2741E+03
0004664   7.0649E+06 -4.3381E+04  1.5433E+05
0004665   7.0449E+06  2.7102E+05 -2.8988E+05
0004666   6.9725E+06  3.4830E+04 -3.1600E+05
0004667   6.9971E+06 -2.2271E+04 -4.4624E+04
0004668   7.0464E+06  9.0809E+04 -5.5984E+04
0004669   6.9408E+06  8.1650E+04 -1.5742E+05
0004670   6.9730E+06  9.7849E+04 -2.9243E+04
0004671   7.0092E+06  8.3367E+04 -5.8682E+04
0004672   6.4077E+06 -6.4879E+05  1.1436E+06
0004673   7.0889E+06  7.1181E+04 -6.5301E+04
0004674   7.1070E+06 -2.5986E+03  4.3399E+03
0004675   6.8827E+06 -1.7932E+05  3.7565E+04
0004676   7.1242E+06  4.4253E+04  3.3598E+04
0004677   6.9738E+06 -1.3213E+05 -1.8580E+05
0004678   6.6169E+06  1.1315E+06  8.1414E+05
0004679   6.9088E+06 -1.4532E+05  1.3300E+05
0004680   6.9701E+06  1.6846E+05  5.2157E+04
0004681   6.9890E+06 -6.1562E+04 -3.1199E+04
0004682   6.9495E+06 -2.0818E+04 -9.4165E+04
0004683   6.9429E+06  5.7573E+03  1.0304E+05
0004684   7.1601E+06  6.8598E+04 -1.5821E+05
0004685   7.0640E+06  8.6454E+04 -1.8155E+04
0004686   6.9268E+06  7.8328E+04  1.3188E+05
0004687   6.9137E+06  2.5252E+05 -4.6409E+04
0004688   7.0429E+06 -1.1207E+05  1.6999E+05
0004689   7.0642E+06 -1.3056E+05 -1.9097E+05
0004690   7.0302E+06 -1.3590E+05  1.6410E+04
0004691   7.0721E+06 -2.4711E+05  1.4721E+05
0004692   7.0842E+06 -1.4764E+04  3.7678E+03
0004693   7.0185E+06  4.4206E+04  1.7993E+04
0004694   7.0888E+06 -1.7199E+04 -1.4512E+05
0004695   7.0368E+06 -3.4728E+04 -1.8396E+05
0004696   7.0909E+06  1.1500E+05 -1.0321E+05
0004697   7.0320E+06 -7.2779E+04 -3.9858E+04
0004698   6.9308E+06 -1.2683E+05  5.7313E+04
0004699   7.0650E+06 -1.6643E+04  1.1809E+05
0004700   6.9776E+06  4.7084E+04  3.7904E+04
0004701   6.9582E+06  2.9788E+05  7.2311E+04
0004702   7.0711E+06 -3.6161E+03 -3.0787E+04
0004703   7.0391E+06 -2.4507E+05 -1.9280E+04
0004704   7.0357E+06  2.5764E+05 -1.6729E+04
0004705   6.9628E+06  4.6411E+04  2.9203E+05
0004706   7.0727E+06 -1.4207E+05 -1.1401E+05
0004707   7.0362E+06  3.2815E+03 -4.8657E+04
0004708   6.9992E+06  7.9685E+03 -1.3294E+05
0004709   6.9965E+06 -1.9509E+04 -1.2572E+05
0004710   7.0043E+06 -1.4595E+04  1.4329E+03
0004711   7.0407E+06 -3.2097E+03  5.2286E+04
0004712   7.0019E+06 -8.8094E+04 -1.3363E+04
0004713   7.0163E+06 -9.9800E+04 -1.6188E+05
0004714   6.9992E+06  1.0415E+05 -5.1704E+04
0004715   6.9403E+06  6.7702E+04 -1.2016E+05
0004716   7.0411E+06 -1.9673E+04  1.7953E+04
0004717   7.0046E+06  1.6524E+05  3.1548E+04
0004718   7.0321E+06  2.3642E+04 -3.8687E+04
0004719   7.0081E+06 -2.8693E+05 -1.8365E+04
0004720   6.9536E+06  6.3788E+04  4.7624E+04
0004721   7.0032E+06 -3.7706E+04  1.7033E+05
0004722   7.0388E+06 -4.5781E+04 -2.7287E+05
0004723   7.0394E+06 -2.8305E+04 -9.1251E+04
0004724   6.8750E+06  3.2094E+04 -2.3909E+05
0004725   6.9875E+06 -6.2707E+04 -8.2762E+04
0004726   6.9818E+06 -5.8644E+04 -1.1411E+05
0004727   6.8854E+06 -5.6166E+04 -1.8283E+05
0004728   6.9680E+06  1.6912E+04 -1.8764E+05
0004729   7.0552E+06  1.6932E+05  2.7688E+04
0004730   6.8732E+06  2.6086E+05  3.8550E+04
0004731   6.9692E+06  1.2487E+05  1.0123E+05
0004732   6.9819E+06  2.3622E+05 -4.9969E+04
0004733   7.0180E+06  8.3700E+04  3.5577E+03
0004734   6.9761E+06  1.0465E+05  6.0876E+04
0004735   7.0902E+06 -8.7216E+04 -2.7685E+04
0004736   7.0306E+06  1.0218E+05  4.5897E+03
0004737   7.0101E+06 -1.0031E+05  8.1455E+04
0004738   7.0217E+06  6.6304E+04  1.8812E+03
0004739   6.9996E+06 -1.6528E+05 -2.6546E+04
0004740   7.0824E+06 -9.3001E+04  4.7651E+04
0004741   6.9726E+06  7.7737E+04 -1.7229E+04
0004742   6.8958E+06  2.0531E+05 -2.4855E+05
0004743   7.0961E+06  3.9475E+04  2.6400E+03
0004744   6.9430E+06 -1.1884E+05  1.4848E+05
0004745   7.0714E+06  5.3014E+04  1.7332E+05
0004746   7.1022E+06 -4.4409E+03  6.4702E+04
0004747   7.0891E+06 -3.7449E+04  3.5695E+04
0004748   6.9661E+06  1.1473E+04  7.1839E+04
0004749   7.0725E+06 -1.7435E+05 -2.3123E+03
0004750   7.0351E+06  6.2137E+04  5.6754E+03
0004751   6.9663E+06 -1.2369E+04  1.0085E+05
0004752   6.9865E+06  9.9518E+04  1.2225E+04
0004753   6.9975E+06  4.6407E+04  6.0424E+04
0004754   7.0811E+06 -3.5489E+04  5.0958E+04
0004755   6.9327E+06 -4.1754E+05  5.2293E+05
0004756   7.0362E+06  2.1826E+04 -1.1763E+05
0004757   6.9750E+06 -1.1357E+05  1.7943E+04
0004758   7.0143E+06  4.7072E+04 -1.2986E+05
0004759   7.0302E+06  1.0578E+05  1.6912E+05
0004760   6.9806E+06  3.3559E+03  1.6383E+05
0004761   6.9765E+06 -1.4914E+05 -1.1328E+05
0004762   7.0280E+06  8.3561E+04 -2.6225E+04
0004763   7.0022E+06 -1.7527E+04 -1.0306E+05
0004764   6.9539E+06 -1.9067E+05 -5.3595E+04
0004765   7.0211E+06 -4.5793E+03 -1.1872E+05
0004766   6.9715E+06  1.5619E+05  1.3004E+05
0004767   6.9342E+06 -2.0240E+04  1.0488E+05
0004768   7.0076E+06  9.9170E+04 -1.4303E+05
0004769   7.0575E+06  2.0447E+05 -2.0313E+04
0004770   7.0607E+06  1.8565E+04 -5.0961E+04
0004771   7.0389E+06 -2.0344E+04 -8.3749E+04
0004772   7.0209E+06 -4.0448E+04  1.4177E+05
0004773   6.6626E+06  1.4732E+06 -8.7910E+05
0004774   7.0243E+06 -9.7401E+04 -7.4454E+04
0004775   7.0146E+06 -9.6005E+04 -1.5349E+05
0004776   6.9239E+06  3.3842E+05  1.3037E+04
0004777   6.9517E+06  5.1274E+04  2.9657E+04
0004778   7.0239E+06  5.4249E+04  2.9916E+04
0004779   7.0247E+06  4.0667E+04  3.2894E+04
0004780   7.0444E+06 -1.6790E+05 -2.0148E+04
0004781   6.9730E+06 -1.2335E+04  9.3951E+04
0004782   7.0950E+06  5.5502E+04 -7.1318E+04
0004783   6.8826E+06  1.9496E+05 -5.5320E+04
0004784   6.9952E+06  7.1250E+04  1.0161E+05
0004785   6.9820E+06  1.4822E+05  7.4478E+03
0004786   7.0242E+06 -1.5414E+05  1.0995E+05
0004787   7.0117E+06 -8.6378E+04  2.7132E+05
0004788   6.9676E+06  8.2438E+04 -1.8488E+05
0004789   7.0253E+06 -6.4205E+04  2.0099E+05
0004790   6.9374E+06 -6.5839E+04 -2.7268E+04
0004791   7.0004E+06 -8.6177E+04 -4.5086E+04
0004792   6.9791E+06 -1.7650E+05  1.1875E+04
0004793   7.0163E+06  2.5331E+04 -1.5846E+05
0004794   7.1084E+06  1.1339E+05 -2.3332E+05
0004795   7.0113E+06 -8.6428E+04  1.4242E+05
0004796   7.0036E+06  1.5112E+05  1.5879E+05
0004797   7.0247E+06 -1.8180E+04 -5.0210E+05
0004798   6.9969E+06  1.2036E+05 -1.8759E+03
0004799   7.1100E+06  6.8747E+04  1.1066E+03
0004800   6.9811E+06 -1.1693E+05 -1.5153E+05
0004801   7.0243E+06 -1.7867E+05 -4.0273E+04
0004802   6.9956E+06 -3.0783E+04 -1.7579E+05
0004803   6.9521E+06  8.4678E+04  1.1600E+05
0004804   6.9982E+06  1.5783E+05  1.4682E+05
0004805   7.0367E+06 -2.7365E+05 -7.6594E+04
0004806   7.0255E+06  1.1404E+05  3.7202E+04
0004807   7.0199E+06 -1.6969E+05  2.2494E+05
0004808   6.9601E+06  9.0351E+04 -1.0325E+05
0004809   7.0144E+06  4.6653E+04 -3.4325E+03
0004810   6.9910E+06 -6.9396E+04  3.5795E+04
0004811   7.0596E+06 -2.2866E+05 -5.0080E+04
0004812   6.9902E+06 -5.3336E+03  9.3097E+04
0004813   7.1060E+06 -1.4630E+05 -2.4333E+04
0004814   6.9962E+06  1.7564E+05  1.4853E+04
0004815   6.9885E+06 -2.2663E+05 -8.5204E+04
0004816   6.9983E+06 -3.4035E+04 -5.3153E+04
0004817   6.9513E+06  5.3457E+04  3.1349E+04
0004818   7.0097E+06 -4.7705E+04  1.8682E+03
0004819   7.0290E+06 -1.8584E+05  6.6634E+04
0004820   7.0463E+06  5.0602E+03 -1.8370E+04
0004821   7.0571E+06  2.1300E+05 -1.2114E+04
0004822   6.9878E+06  1.2404E+05 -1.2868E+05
0004823   7.0476E+06 -6.8195E+04  9.3037E+04
0004824   6.9515E+06 -9.6890E+04  1.3867E+05
0004825   7.0201E+06  2.8307E+04 -1.3274E+05
0004826   6.8644E+06 -3.0693E+05  1.9559E+05
0004827   7.0539E+06 -2.9848E+05 -2.4404E+05
0004828   7.0260E+06  1.7641E+04 -3.6883E+03
0004829   6.9862E+06 -1.9617E+05  2.1124E+05
0004830   7.0462E+06 -2.9762E+04 -2.0680E+05
0004831   7.0543E+06  1.0041E+05  2.8187E+04
0004832   6.9825E+06  4.1640E+05 -2.0561E+04
0004833   7.0322E+06  2.4013E+04 -5.1280E+03
0004834   7.0414E+06 -9.5488E+04  5.3577E+04
0004835   6.9622E+06 -9.4806E+04  6.5554E+04
0004836   7.0374E+06 -3.9077E+05 -2.6744E+03
0004837   6.9543E+06 -1.1895E+04 -9.9902E+04
0004838   6.9557E+06 -2.5577E+04 -2.6851E+04
0004839   7.0189E+06 -7.8553E+04  4.8143E+04
0004840   6.9525E+06 -1.9048E+04  3.6354E+04
0004841   7.0048E+06  1.5004E+05 -9.8933E+04
0004842   7.0362E+06  5.2489E+04 -5.1508E+04
0004843   7.0814E+06  1.8194E+04  1.1696E+04
0004844   7.0140E+06 -9.1771E+03  5.8116E+04
0004845   6.9536E+06 -9.7930E+04  1.1739E+05
0004846   7.0806E+06  1.5735E+05  2.1784E+04
0004847   7.0097E+06  1.6159E+05 -3.9604E+04
0004848   7.0487E+06  1.2011E+05  1.8443E+05
0004849   7.0790E+06 -2.1909E+05  2.5155E+04
0004850   7.0209E+06 -3.6921E+05  3.4194E+05
0004851   7.0416E+06  1.0821E+05 -1.3153E+05
0004852   6.9648E+06  2.0096E+05 -3.0617E+04
0004853   7.0086E+06 -3.3890E+04  5.5142E+03
0004854   7.0642E+06  4.2134E+05  1.1606E+05
0004855   6.9432E+06 -3.0276E+04 -2.7742E+04
0004856   6.9833E+06  3.2040E+05 -1.9620E+05
0004857   7.0074E+06  1.8191E+05 -1.0436E+05
0004858   7.0060E+06 -3.9734E+04 -1.0360E+04
0004859   7.0185E+06 -1.7804E+05 -5.2824E+04
0004860   6.9710E+06 -7.2937E+04  1.4146E+05
0004861   7.0171E+06  6.3958E+02  4.5833E+04
0004862   7.0485E+06  2.8970E+04  1.0029E+05
0004863   7.0365E+06 -6.6698E+04 -6.8584E+03
0004864   6.9435E+06  1.5009E+05 -9.1189E+04
0004865   7.0300E+06  1.2734E+04 -9.7568E+03
0004866   7.1156E+06 -1.0759E+05  1.0224E+05
0004867   6.9763E+06 -6.0962E+04  6.7032E+04
0004868   7.0316E+06  2.5369E+05  4.1515E+05
0004869   6.9307E+06 -2.7771E+04  2.7264E+04
0004870   6.9526E+06  2.7881E+05  6.2327E+04
0004871   6.9972E+06 -2.2818E+04 -1.0589E+05
0004872   7.0162E+06  2.5651E+05 -7.7848E+03
0004873   7.0128E+06 -1.3407E+05 -1.4221E+05
0004874   6.9604E+06  7.9536E+04  8.3657E+03
0004875   7.0970E+06 -1.5159E+05  1.8475E+04
0004876   6.9864E+06 -3.9857E+04 -1.1125E+05
0004877   7.0257E+06  1.2612E+04  1.3331E+05
0004878   7.0154E+06  1.7913E+05  3.8233E+04
0004879   7.0353E+06  3.9039E+04 -8.7050E+04
0004880   6.9352E+06 -1.6424E+05 -7.4784E+04
0004881   6.9866E+06 -2.1417E+04 -8.3323E+03
0004882   6.9676E+06  5.6356E+04  6.5013E+02
0004883   7.0389E+06 -2.3880E+04  1.6844E+05
0004884   6.9741E+06  3.0866E+04  4.9721E+03
0004885   6.9033E+06 -9.3087E+04  1.2035E+05
0004886   6.9533E+06 -3.4486E+04  7.9413E+04
0004887   7.0450E+06  6.1326E+04 -4.8421E+04
0004888   7.0768E+06 -3.5951E+04  1.8402E+04
0004889   6.9711E+06  8.7530E+04  2.0466E+04
0004890   6.9788E+06 -1.0138E+05  7.5611E+04
0004891   7.0010E+06 -5.4061E+04  1.8531E+05
0004892   7.1059E+06 -1.6256E+05 -9.1886E+04
0004893   7.0718E+06  9.7010E+03 -1.4017E+05
0004894   6.9629E+06  5.6730E+04  3.6985E+04
0004895   7.0697E+06 -2.1032E+05 -1.2591E+05
0004896   7.0122E+06 -1.2233E+05 -1.3832E+05
0004897   6.9920E+06  1.1720E+04  1.9616E+05
0004898   7.0759E+06 -1.0872E+04 -1.3965E+02
0004899   6.9884E+06  1.3525E+05 -6.9751E+04
0004900   6.9842E+06 -9.5637E+04  1.3854E+05
0004901   7.0264E+06  1.1700E+05  1.4681E+05
0004902   7.0253E+06 -8.1565E+04  2.5802E+04
0004903   6.9452E+06 -1.9770E+05  8.0359E+04
0004904   6.9719E+06  2.9047E+04 -1.3039E+05
0004905   6.9944E+06  5.6162E+03  2.7056E+04
0004906   7.0182E+06 -3.5337E+03 -9.6315E+04
0004907   6.9869E+06 -6.1866E+04 -4.2038E+04
0004908   7.0371E+06  3.1907E+04  1.5789E+05
0004909   6.9615E+06 -3.4246E+04 -2.6577E+05
0004910   6.9874E+06 -8.1325E+04 -1.1650E+05
0004911   6.9131E+06  1.9302E+05 -1.2133E+05
0004912   7.0521E+06  3.2449E+04 -1.5049E+04
0004913   6.9492E+06  1.6410E+05 -3.7579E+03
0004914   6.9999E+06  4.1038E+04  1.7249E+04
0004915   6.9819E+06 -3.7076E+04  1.9794E+05
0004916   6.9383E+06 -7.1262E+04  1.1239E+05
0004917   6.9860E+06  7.0573E+05  3.0799E+05
0004918   6.9289E+06  3.9218E+05 -1.8617E+05
0004919   7.1021E+06 -2.3558E+04  3.2687E+04
0004920   6.9937E+06 -1.2268E+05  1.7839E+05
0004921   7.0166E+06 -6.0262E+04  1.9932E+05
0004922   7.1086E+06  3.5835E+04 -1.5547E+05
0004923   7.0450E+06  1.0081E+05  1.1342E+05
0004924   7.0032E+06 -1.2948E+05  2.5022E+04
